doi,标题,期刊,年份,作者
10.1002/adfm.202105587,Liquid-Metal-Superlyophilic and Conductivity-Strain-Enhancing Scaffold for Permeable Superelastic Conductors,ADVANCED FUNCTIONAL MATERIALS,2021,"Qiuna Zhuang,Zhijun Ma,Yuan Gao,Yaokang Zhang,Shuaichen Wang,Xi Lu,Hong Hu,Chifai Cheung,Qiyao Huang,Zijian Zheng"
10.2139/ssrn.3957614,Supramolecular Complex Engineering Enables Stable and High Performance α-FAPbI <sub>3</sub> Based Perovskite Solar Cells,Social Science Research Network,2021,"Hengkai Zhang,Wei Yu,Chao Xu,Zhiwei Ren,Kuan Liu,Guang Yang,Minchao Qin,Jiaming Huang,Zhiliang Chen,Qiong Liang,Dong Shen,Zehan Wu,Yaokang Zhang,Hrisheekesh Thachoth Chandran,Jianhua Hao,Ye Zhu,Chun-Sing Lee,Xinhui Lu,Zijian Zheng,Jinsong Huang,Gang Li"
10.1002/AELM.202001121,Metal‐Based Flexible Transparent Electrodes: Challenges and Recent Advances,Advanced electronic materials,2021,"Xi Lu,Yaokang Zhang,Zijian Zheng"
10.1016/j.fmre.2021.06.007,"Crumpled, high-power, and safe wearable Lithium-Ion Battery enabled by nanostructured metallic textiles",Fundamental Research,2021,"Dongrui Wang,Jian Chang,Qiyao Huang,Dongdong Chen,Peng Li,Yau-Wai Denis Yu,Zijian Zheng"
10.1063/5.0059176,Prediction Of Adhesion Between Randomly Rough Surfaces By Order Statistics,APPLIED PHYSICS LETTERS,2021,"Hong Hu,Suo Zhao,Wenshuo Wang,Yuqi Zhang,Yu Fu,Zijian Zheng"
10.1039/d0ee03181j,Recent Progress On Pristine Metal/Covalent-Organic Frameworks And Their Composites For Lithium-Sulfur Batteries,ENERGY & ENVIRONMENTAL SCIENCE,2021,"Zi-Jian Zheng,Huan Ye,Zai-Ping Guo"
10.1002/admi.202170016,"Flexible Solar Cells: Low‐Temperature‐Deposited TiO
            <sub>2</sub>
            Nanopillars for Efficient and Flexible Perovskite Solar Cells (Adv. Mater. Interfaces 3/2021)",Advanced Materials Interfaces,2021,"Zhongwei Wu,Peng Li,Jie Zhao,Ting Xiao,Hong Hu,Peng Sun,Zehan Wu,Jianhua Hao,Chunlin Sun,Haoli Zhang,Zhifeng Huang,Zijian Zheng"
10.1016/j.cej.2020.126191,"Permeable graphited hemp fabrics-based, wearing-comfortable pressure sensors for monitoring human activities",CHEMICAL ENGINEERING JOURNAL,2021,"Zekun Liu,Kaili Chen,Anura Fernando,Yuan Gao,Gang Li,Lu Jin,Heng Zhai,Yangpeiqi Yi,Lulu Xu,Yan Zheng,Huixuan Li,Yangyang Fan,Yi Li,Zijian Zheng"
10.1002/smll.202004778,"Titanium Nanopillar Arrays Functioning As Electron Transporting Layers For Efficient, Anti-Aging Perovskite Solar Cells",SMALL,2021,"Jie Zhao,Peng Sun,Zhongwei Wu,Jun Li,Xiaohan Wang,Ting Xiao,Lin Yang,Zijian Zheng,Zhifeng Huang"
10.1016/j.cej.2021.130335,Enabling high-energy flexible solid-state lithium ion batteries at room temperature,CHEMICAL ENGINEERING JOURNAL,2021,"Wei Wu,Zhenyao Wei,Jun Wang,Jian Shang,Man Wang,Shang-Sen Chi,Qingrong Wang,Leilei Du,Tian Zhang,Zijian Zheng,Yonghong Deng"
10.1002/adma.202100009,Bottom-Up Quasi-Epitaxial Growth Of Hybrid Perovskite From Solution Process-Achieving High-Efficiency Solar Cells Via Template -Guided Crystallization,ADVANCED MATERIALS,2021,"Hengkai Zhang,Minchao Qin,Zhiliang Chen,Wei Yu,Zhiwei Ren,Kuan Liu,Jiaming Huang,Yaokang Zhang,Qiong Liang,Hrisheekesh Thachoth Chandran,Patrick W K Fong,Zijian Zheng,Xinhui Lu,Gang Li"
10.1002/adma.202008487,"Multifunctional Crosslinking-Enabled Strain-Regulating Crystallization For Stable, Efficient Alpha-Fapbi(3)-Based Perovskite Solar Cells",ADVANCED MATERIALS,2021,"Hengkai Zhang,Zhiliang Chen,Minchao Qin,Zhiwei Ren,Kuan Liu,Jiaming Huang,Dong Shen,Zehan Wu,Yaokang Zhang,Jianhua Hao,Chun-Sing Lee,Xinhui Lu,Zijian Zheng,Wei Yu,Gang Li"
10.1002/adfm.202010172,Stretchable Ito-Free Organic Solar Cells With Intrinsic Anti-Reflection Substrate For High-Efficiency Outdoor And Indoor Energy Harvesting,ADVANCED FUNCTIONAL MATERIALS,2021,"Jiaming Huang,Zhiwei Ren,Yaokang Zhang,Kuan Liu,Hengkai Zhang,Hua Tang,Cenqi Yan,Zijian Zheng,Gang Li"
10.1039/d0ra09210j,Dynamic Cross-Linking Of An Alginate-Acrylamide Tough Hydrogel System: Time-Resolved In Situ Mapping Of Gel Self-Assembly,RSC ADVANCES,2021,"Akanksha Pragya,Suhas Mutalik,Muhammad Waseem Younas,Siu-Kwong Pang,Pui-Kin So,Faming Wang,Zijian Zheng,Nuruzzaman Noor"
10.1038/s41563-020-00902-3,Permeable Superelastic Liquid-Metal Fibre Mat Enables Biocompatible And Monolithic Stretchable Electronics,NATURE MATERIALS,2021,"Zhijun Ma,Qiyao Huang,Qi Xu,Qiuna Zhuang,Xin Zhao,Yuhe Yang,Hua Qiu,Zhilu Yang,Cong Wang,Yang Chai,Zijian Zheng"
10.1557/s43577-021-00120-5,Smart Materials And Devices For Electronic Textiles,MRS BULLETIN,2021,"Zijian Zheng,Jesse Jur,Wenlong Cheng"
10.2139/ssrn.3564990,Self-Organized Core-Shell Composite Electrodes for Copper-Free and Dendrite-Free Lithium Metal Batteries with Ultrahigh Energy Density,Social Science Research Network,2020,"Bing Han,Dongwei Xu,Shang-Sen Chi,Dongsheng He,Zhen Zhang,Leilei Du,Meng Gu,Chaoyang Wang,Hong Meng,Kang Xu,Zijian Zheng,Yonghong Deng"
10.1038/s41467-020-18145-w,Visible-light-assisted multimechanism design for one-step engineering tough hydrogels in seconds.,NATURE COMMUNICATIONS,2020,"Cong Wang,Ping Zhang,Wenqing Xiao,Jiaqi Zhao,Mengting Shi,Hongqiu Wei,Zhouhu Deng,Baolin Guo,Zijian Zheng,You Yu"
10.1002/adfm.201910541,Additive Functionalization And Embroidery For Manufacturing Wearable And Washable Textile Supercapacitors,ADVANCED FUNCTIONAL MATERIALS,2020,"Qiyao Huang,Dongrui Wang,Hong Hu,Jian Shang,Jian Chang,Chuan Xie,Yu Yang,Xavier Lepró,Ray H. Baughman,Zijian Zheng"
10.1021/acs.chemrev.9b00725,Evolution of Dip-Pen Nanolithography (DPN): From Molecular Patterning to Materials Discovery.,CHEMICAL REVIEWS,2020,"Guoqiang Liu,Sarah Hurst Petrosko,Zijian Zheng,Chad A Mirkin"
10.1021/acsapm.0c00096,Anisotropic Hydrogels with High Mechanical Strength by Stretching-Induced Oriented Crystallization and Drying,ACS APPLIED POLYMER MATERIALS,2020,"Qankun Sun,Shuanhong Ma,Peng Lin,Xiaolong Wang,Zijian Zheng,Feng Zhou"
10.1021/acsami.0c06461,Efficient Flexible Perovskite Solar Cells Using Low-cost Cu Top and Bottom Electrodes.,ACS applied materials & interfaces,2020,"Peng Li,Zhongwei Wu,Hong Hu,Yaokang Zhang,Ting Xiao,Xi Lu,Zhiwei Ren,Gang Li,Zehan Wu,Jianhua Hao,Hao-Li Zhang,Zijian Zheng"
10.1002/ADMA.202070135,Silicon Anodes: Flexible Interface Design for Stress Regulation of a Silicon Anode toward Highly Stable Dual‐Ion Batteries (Adv. Mater. 17/2020),Advanced Materials,2020,"Chunlei Jiang,Lei Xiang,Shijie Miao,Lei Shi,Donghao Xie,Jiaxiao Yan,Zijian Zheng,Xiaoming Zhang,Yongbing Tang"
10.1021/acs.chemrev.9b00483,Solution-Processed Transparent Electrodes for Emerging Thin-Film Solar Cells.,CHEMICAL REVIEWS,2020,"Yaokang Zhang,Sze-Wing Ng,Xi Lu,Zijian Zheng"
10.1016/j.colsurfa.2020.124753,In situ covalent bonding in polymerization to construct robust hydrogel lubrication coating on surface of silicone elastomer,Colloids and Surfaces A: Physicochemical and Engineering Aspects,2020,"Luyao Gao,Shuanhong Ma,Zhengfeng Ma,Zijian Zheng,Feng Zhou,Yongmin Liang"
10.1016/j.cej.2020.124981,Water-based phytic acid-crosslinked supramolecular binders for lithium-sulfur batteries,CHEMICAL ENGINEERING JOURNAL,2020,"Hui Wang,Yu Yang,Peitao Zheng,Yinyan Wang,Sze-Wing Ng,Yukun Chen,Yonghong Deng,Zijian Zheng,Chaoyang Wang"
10.1039/d0qm00492h,"Hollow multishelled structural NiO as a ""shelter"" for high-performance Li-S batteries",MATERIALS CHEMISTRY FRONTIERS,2020,"Yujing Zhu,Jiangyan Wang,Chuan Xie,Mei Yang,Zijian Zheng,Ranbo Yu"
10.1016/j.nanoen.2020.104528,Machine-Washable and Breathable Pressure Sensors Based on Triboelectric Nanogenerators Enabled by Textile Technologies,Nano Energy,2020,"Zhizhen Zhao,Qiyao Huang,Casey Yan,Youdi Liu,Xiangwen Zeng,Xiaoding Wei,Youfan Hu,Zijian Zheng"
10.3389/fcimb.2020.583341,Rapid Detection Of High-Level Tigecycline Resistance In Tet(X)-Producingescherichia Coliandacinetobacterspp. Based On Maldi-Tof Ms,FRONTIERS IN CELLULAR AND INFECTION MICROBIOLOGY,2020,"Ze-Hua Cui,Zi-Jian Zheng,Tian Tang,Zi-Xing Zhong,Chao-Yue Cui,Xin-Lei Lian,Liang-Xing Fang,Qian He,Xi-Ran Wang,Chong Chen,Bing He,Min-Ge Wang,Ya-Hong Liu,Xiao-Ping Liao,Jian Sun"
10.1007/s40242-020-9052-6,Boosting the Energy Density of Flexible Asymmetric Supercapacitor with Three Dimensional Fe2O3 Composite Brush Anode,Chemical Research in Chinese Universities,2020,"Yuan Gao,Ruitao Zhou,Dongrui Wang,Qiyao Huang,Ching-Hsiang Cheng,Zijian Zheng"
10.1002/adma.202004793,500 Wh Kg(-1)Class Li Metal Battery Enabled By A Self-Organized Core-Shell Composite Anode,ADVANCED MATERIALS,2020,"Bing Han,Dongwei Xu,Shang-Sen Chi,Dongsheng He,Zhen Zhang,Leilei Du,Meng Gu,Chaoyang Wang,Hong Meng,Kang Xu,Zijian Zheng,Yonghong Deng"
10.1002/adma.201907088,Soft Hybrid Scaffold (SHS) Strategy for Realization of Ultrahigh Energy Density of Wearable Aqueous Supercapacitors.,ADVANCED MATERIALS,2020,"Jian Shang,Qiyao Huang,Lei Wang,Yu Yang,Peng Li,Zijian Zheng"
10.1002/adma.201906205,V 2 O 5 Textile Cathodes with High Capacity and Stability for Flexible Lithium-Ion Batteries.,ADVANCED MATERIALS,2020,"Yujing Zhu,Mei Yang,Qiyao Huang,Dongrui Wang,Ranbo Yu,Jiangyan Wang,Zijian Zheng,Dan Wang"
10.1016/j.joule.2020.09.011,Zwitterionic-Surfactant-Assisted Room-Temperature Coating of Efficient Perovskite Solar Cells,Joule,2020,"Kuan Liu,Qiong Liang,Minchao Qin,Dong Shen,Hang Yin,Zhiwei Ren,Yaokang Zhang,Hengkai Zhang,Patrick W.K. Fong,Zehan Wu,Jiaming Huang,Jianhua Hao,Zijian Zheng,Shu Kong So,Chun-Sing Lee,Xinhui Lu,Gang Li"
10.1002/adfm.201907931,Rational Design Of Binders For Stable Li-S And Na-S Batteries,ADVANCED FUNCTIONAL MATERIALS,2020,"Qianyi Guo,Zijian Zheng"
10.1002/aelm.202000240,Facile Fabrication of Highly Uniform Tellurium Nanorods for Self-Powered Flexible Optoelectronics,ADVANCED ELECTRONIC MATERIALS,2020,"Qi Xiao,Xiang-Yang Li,Ze-Qi Zhang,Chen-Xia Hu,Guan-Hua Dun,Bing Sun,Yong Peng,Qiang Wang,Zijian Zheng,Hao-Li Zhang"
10.1002/aenm.201903937,New Lithium Salt Forms Interphases Suppressing Both Li Dendrite and Polysulfide Shuttling,ADVANCED ENERGY MATERIALS,2020,"Yinglin Xiao,Bing Han,Yi Zeng,Shang‐Sen Chi,Xianzhe Zeng,Zijian Zheng,Kang Xu,Yonghong Deng"
10.1002/adma.201908470,Flexible Interface Design for Stress Regulation of a Silicon Anode toward Highly Stable Dual-Ion Batteries.,ADVANCED MATERIALS,2020,"Chunlei Jiang,Lei Xiang,Shijie Miao,Lei Shi,Donghao Xie,Jiaxiao Yan,Zijian Zheng,Xiaoming Zhang,Yongbing Tang"
10.1002/9781119468288.ch4,Nanocarbon Materials Toward Textile‐Based Electrochemical Energy Storage Devices,Nanocarbon Electrochemistry,2019,"Qiyao Huang,Dongrui Wang,Zijian Zheng"
10.1021/acs.chemmater.9b03670,Simultaneous Surface Covalent Bonding and Radical Polymerization for Constructing Robust Soft Actuators with Fast Underwater Response,CHEMISTRY OF MATERIALS,2019,"Huijuan Lin,Shuanhong Ma,Bo Yu,Xiaowei Pei,Meirong Cai,Zijian Zheng,Feng Zhou,Weimin Liu"
10.1016/j.nanoen.2018.11.025,Progress in textile-based triboelectric nanogenerators for smart fabrics,Nano Energy,2019,"Youfan Hu,Zijian Zheng"
10.1002/smll.201904507, Phosphorus Incorporation into Co 9 S 8 Nanocages for Highly Efficient Oxygen Evolution Catalysis.,SMALL,2019,"Bocheng Qiu,Lejuan Cai,Yang Wang,Xuyun Guo,Sainan Ma,Ye Zhu,Yuen Hong Tsang,Zijian Zheng,Renkui Zheng,Yang Chai"
10.1002/smll.201900564,Development of Dip‐Pen Nanolithography (DPN) and Its Derivatives,SMALL,2019,"Guoqiang Liu,Michael Hirtz,Harald Fuchs,Zijian Zheng"
10.1002/eom2.12009,EcoMat: Join us in the pursuit of functional materials for green energy and environment,EcoMat,2019,"Zijian Zheng,SonBinh Nguyen,Sang Il Seok,Huijun Zhao"
10.1039/C9FD90061F,Multidimensional micro- and nano-printing technologies: general discussion.,FARADAY DISCUSSIONS,2019,"Helena S Azevedo,Adam Braunschweig,Joseph P Byrne,Yuri Diaz Fernandez,Jeff Gildersleeve,Laura Hartmann,Mia Huang,Alshakim Nelson,Bart Jan Ravoo,Stephan Schmidt,Tekla Tammelin,W Bruce Turnbull,Zijian Zheng,Dejian Zhou"
10.1002/smll.201902071,Freestanding Lamellar Porous Carbon Stacks for Low-Temperature-Foldable Supercapacitors.,SMALL,2019,"Yu Yang,Sze-Wing Ng,Dongdong Chen,Jian Chang,Dongrui Wang,Jian Shang,Qiyao Huang,Yonghong Deng,Zijian Zheng"
10.1016/j.matlet.2019.02.076,A pomegranate-like porous carbon nanomaterial as selenium host for stable lithium-selenium batteries,Materials Letters,2019,"Zijian Zheng,Qi Su,Hongyuan Xu,Qiao Zhang,Huan Ye,Zhengbang Wang"
10.1016/j.electacta.2019.03.213,A single-step fabrication of CoTe2 nanofilm electrode toward efficient overall water splitting,Electrochimica Acta,2019,"Yaqing Yin,Jun Xu,Wei Guo,Zhao Wang,Xiaodi Du,Chan Chen,Zijian Zheng,Dan Liu,Deyu Qu,Zhizhong Xie,Haolin Tang,Junsheng Li"
10.1039/C9FD90064K,New directions in surface functionalization and characterization: general discussion.,FARADAY DISCUSSIONS,2019,"Helena S Azevedo,Adam B Braunschweig,Ryan C Chiechi,Shelley A Claridge,Leroy Cronin,Yuri Diaz Fernandez,Ten Feizi,Laura Hartmann,Mia Huang,Yoshiko Miura,Matteo Palma,Xinkai Qiu,Bart Jan Ravoo,Stephan Schmidt,W Bruce Turnbull,Carsten Werner,Zijian Zheng,Dejian Zhou"
10.1039/C9FD00013E,Binary Polymer Brush Patterns from Facile Initiator-Stickiness for Cell Culturing,Faraday Discussions,2019,"Zijian Zheng,Lina Chen,Peng Li,Xi Lu,Shutao Wang"
10.1039/c9nr02476j,Two-Dimensional Hierarchically Porous Carbon Nanosheets For Flexible Aqueous Supercapacitors With High Volumetric Capacitance,NANOSCALE,2019,"Lei Yao,Junsheng Lin,Haitao Yang,Qin Wu,Dongrui Wang,Xiujuan Li,Libo Deng,Zijian Zheng"
10.15940/j.cnki.0001-5245.2019.02.010,Radiation Study on the Radio Pulsars with a Low Spin-down Energy Loss Rate,Acta Astronomica Sinica,2019,"吴庆东,王德华,支启军,叶长青,王双强"
10.1021/acs.chemmater.9b00965,Fabrication of Asymmetric Tubular Hydrogels through Polymerization Assisted Welding for Thermal Flow Actuated Artificial Muscles,CHEMISTRY OF MATERIALS,2019,"Huijuan Lin,Shuanhong Ma,Bo Yu,Meirong Cai,Zijian Zheng,Feng Zhou,Weimin Liu"
10.1007/s11426-019-9481-3,Vacuum-free fabrication of high-performance semitransparent perovskite solar cells via e-glue assisted lamination process,Science China Chemistry,2019,"Hengkai Zhang,Yaokang Zhang,Guang Yang,Zhiwei Ren,Wei Yu,Dong Shen,Chun-Shing Lee,Zijian Zheng,Gang Li"
10.1021/acsnano.9b03918,Bio-Inspired Microfluidic Device by Integrating Porous Membrane and Heterostructured Nanoporous Particles for Biomolecule Cleaning.,ACS nano,2019,"Jun-Bing Fan,Jing Luo,Zhen Luo,Yongyang Song,Zhao Wang,Jingxin Meng,Binshuai Wang,Shudong Zhang,Zijian Zheng,Xiaodong Chen,Shutao Wang"
10.1002/adma.201902987,"Polymer‐Assisted Metal Deposition (PAMD) for Flexible and Wearable Electronics: Principle, Materials, Printing, and Devices",ADVANCED MATERIALS,2019,"Peng Li,Yaokang Zhang,Zijian Zheng"
10.1039/C9TB00185A,Polymerization induced phase separation as a generalized methodology for multi-layered hydrogel tubes,Journal of Materials Chemistry B,2019,"Mingming Rong,Shuanhong Ma,Peng Lin,Meirong Cai,Zijian Zheng,Feng Zhou"
10.1360/N972018-01105,"Design, Preparation And Assembly Of Flexible Electrode Based On Carbon Materials",CHINESE SCIENCE BULLETIN-CHINESE,2019,"Jing Wang,Mei Yang,Zijian Zheng,Ranbo Yu,Dan Wang"
10.1039/c7cs00192d,Chemical formation of soft metal electrodes for flexible and wearable electronics,CHEMICAL SOCIETY REVIEWS,2018,"Dongrui Wang,Yaokang Zhang,Xi Lu,Zhijun Ma,Chuan Xie,Zijian Zheng"
10.1039/C8TC01507D,Improved air-stability of an organic–inorganic perovskite with anhydrously transferred graphene,Journal of Materials Chemistry C,2018,"Xinpeng Shen,Mengye Wang,Feichi Zhou,Bocheng Qiu,Lejuan Cai,Yanghui Liu,Zijian Zheng,Yang Chai"
10.1016/j.solmat.2018.01.004,Strategies for high performance perovskite/crystalline silicon four-terminal tandem solar cells,Solar Energy Materials and Solar Cells,2018,"Zhiwei Ren,Jixiang Zhou,Yaokang Zhang,Annie Ng,Qian Shen,Sin Hang Cheung,Hui Shen,Kan Li,Zijian Zheng,S. K. So,Aleksandra B. Djurišić,Charles Surya"
10.1039/c7sm02414b,Effects of chemically heterogeneous nanoparticles on polymer dynamics: insights from molecular dynamics simulations.,SOFT MATTER,2018,"Zijian Zheng,Fanzhu Li,Jun Liu,Raffaele Pastore,Guido Raos,Youping Wu,Liqun Zhang"
10.1002/marc.201800382,Theoretical Model of Time-Temperature Superposition Principle of the Self-Healing Kinetics of Supramolecular Polymer Nanocomposites.,MACROMOLECULAR RAPID COMMUNICATIONS,2018,"Zijian Zheng,Xiuyang Xia,Xianxiang Zeng,Xiu Li,Youping Wu,Jun Liu,Liqun Zhang"
10.1088/1674-4926/39/1/014002,Interfacial engineering of printable bottom back metal electrodes for full-solution processed flexible organic solar cells,JOURNAL OF SEMICONDUCTORS,2018,"Hongyu Zhen,Kan Li,Yaokang Zhang,Lina Chen,Liyong Niu,Xiaoling Wei,Xu Fang,Peng You,Zhike Liu,Dongrui Wang,Feng Yan,Zijian Zheng"
10.1002/adma.201706054,Scalable 2D Hierarchical Porous Carbon Nanosheets for Flexible Supercapacitors with Ultrahigh Energy Density.,ADVANCED MATERIALS,2018,"Lei Yao,Qin Wu,Peixin Zhang,Junmin Zhang,Dongrui Wang,Yongliang Li,Xiangzhong Ren,Hongwei Mi,Libo Deng,Zijian Zheng"
10.1002/aenm.201701569,Fully Solution-Processed TCO-Free Semitransparent Perovskite Solar Cells for Tandem and Flexible Applications,ADVANCED ENERGY MATERIALS,2018,"Yaokang Zhang,Zhongwei Wu,Peng Li,Luis K. Ono,Yabing Qi,Jixiang Zhou,Hui Shen,Charles Surya,Zijian Zheng"
10.1002/adma.201801772,Scanning Nanowelding Lithography for Rewritable One-Step Patterning of Sub-50 nm High-Aspect-Ratio Metal Nanostructures.,ADVANCED MATERIALS,2018,"Guoqiang Liu,Lina Chen,Jin Liu,Meng Qiu,Zhuang Xie,Jian Chang,Yaokang Zhang,Peng Li,Dang Yuan Lei,Zijian Zheng"
10.1038/s41427-018-0023-8,Graphene-based two-dimensional Janus materials,NPG ASIA MATERIALS,2018,"Sze-Wing Ng,Nuruzzaman Noor,Zijian Zheng"
10.1007/s10853-018-2515-x,Onion-like carbon microspheres as long-life anodes materials for Na-ion batteries,Journal of Materials Science,2018,"Zijian Zheng,Qi Su,Qiao Zhang,Huan Ye,Zhengbang Wang"
10.1002/smtd.201800031,Flexible and Stretchable Perovskite Solar Cells: Device Design and Development Methods,SMALL METHODS,2018,"Zhongwei Wu,Peng Li,Yaokang Zhang,Zijian Zheng"
10.1016/j.mattod.2017.07.002,Functional polymer surfaces for controlling cell behaviors,Materials Today,2018,"Lina Chen,Casey Yan,Zijian Zheng"
10.1021/acsami.8b08014,Universal Nature-Inspired and Amine-Promoted Metallization for Flexible Electronics and Supercapacitors.,ACS applied materials & interfaces,2018,"Hua Zhang,Ping Zhang,Hanzhi Zhang,Xiaohong Li,Lin Lei,Lina Chen,Zijian Zheng,You Yu"
10.1002/smtd.201800070,Organic Flexible Electronics,SMALL METHODS,2018,"Haifeng Ling,Shenghua Liu,Zijian Zheng,Feng Yan"
10.1021/acsami.8b10292,Nitrogen and Oxygen Co-Doped Graphitized Carbon Fibers with Rich-Sodiophilic Sites Guide Uniform Sodium Nucleation for Ultrahigh Capacity Sodium Metal Anodes.,ACS applied materials & interfaces,2018,"Zijian Zheng,Xianxiang Zeng,Huan Ye,Feifei Cao,Zhengbang Wang"
10.1038/s41528-018-0034-0,Flexible High Energy Density Zinc-Ion Batteries Enabled By Binder-Free Mno2/Reduced Graphene Oxide Electrode,NPJ FLEXIBLE ELECTRONICS,2018,"Yuan Huang,Jiuwei Liu,Qiyao Huang,Zijian Zheng,Pritesh Hiralal,Fulin Zheng,Dilek Ozgit,Sikai Su,Shuming Chen,Ping-Heng Tan,Shengdong Zhang,Hang Zhou"
10.1038/s41467-018-06879-7,Flexible And Stable High-Energy Lithium-Sulfur Full Batteries With Only 100% Oversized Lithium,NATURE COMMUNICATIONS,2018,"Jian Chang,Jian Shang,Yongming Sun,Luis K Ono,Dongrui Wang,Zhijun Ma,Qiyao Huang,Dongdong Chen,Guoqiang Liu,Yi Cui,Yabing Qi,Zijian Zheng"
10.1021/acs.jpcb.7b06482,Molecular Dynamics Simulation Study of Polymer Nanocomposites with Controllable Dispersion of Spherical Nanoparticles,JOURNAL OF PHYSICAL CHEMISTRY B,2017,"Zijian Zheng,Guanyi Hou,Xiuyang Xia,Jun Liu,Mesfin Tsige,Youping Wu,Liqun Zhang"
10.1039/C6TA08309A,Water-borne foldable polymer solar cells: one-step transferring free-standing polymer films onto woven fabric electrodes,Journal of Materials Chemistry,2017,"Hongyu Zhen,Kan Li,Chaojian Chen,You Yu,Zijian Zheng,Qidan Ling"
10.1021/acs.jpcb.7b08670,Self-Assembly of Block-Copolymer Chains to Promote the Dispersion of Nanoparticles in Polymer Nanocomposites.,JOURNAL OF PHYSICAL CHEMISTRY B,2017,"Jun Liu,Zixuan Wang,Zhiyu Zhang,Jianxiang Shen,Yulong Chen,Zijian Zheng,Liqun Zhang,Alexey V Lyulin"
10.1002/adma.201606679,"Waterproof, Ultrahigh Areal-Capacitance, Wearable Supercapacitor Fabrics.",ADVANCED MATERIALS,2017,"Yu Yang,Qiyao Huang,Liyong Niu,Dongrui Wang,Casey Yan,Yiyi She,Zijian Zheng"
10.1002/aenm.201700890,Self-Healing Materials for Next-Generation Energy Harvesting and Storage Devices,ADVANCED ENERGY MATERIALS,2017,"Dongdong Chen,Dongrui Wang,Yu Yang,Qiyao Huang,Shijin Zhu,Zijian Zheng"
10.1002/smll.201703364,Frontiers in Nanointerfaces Research.,SMALL,2017,"Zijian Zheng,Hua Zhang,Jwa-Min Nam,Nathan Gianneschi"
10.1002/9781119455042.ch25,Polymer Brushes as Interfacial Materials for Soft Metal Conductors and Electronics,Polymer and Biopolymer Brushes,2017,"Casey Yan,Zijian Zheng"
10.1039/c6qm00115g,Monolithic hierarchical gold sponges for efficient and stable catalysis in a continuous-flow microreactor,MATERIALS CHEMISTRY FRONTIERS,2017,"You Yu,Wenqing Xiao,Tongtong Zhou,Ping Zhang,Casey Yan,Zijian Zheng"
10.1039/c6sm02791a,"Size-tunable, highly sensitive microelectrode arrays enabled by polymer pen lithography.",SOFT MATTER,2017,"Xinlei Ma,Fengwang Li,Zhuang Xie,Mianqi Xue,Zijian Zheng,Xueji Zhang"
10.1039/c6ta07586j,Versatile biomimetic haze films for efficiency enhancement of photovoltaic devices,JOURNAL OF MATERIALS CHEMISTRY A,2017,"Kan Li,Yaokang Zhang,Hongyu Zhen,Helin Wang,Shenghua Liu,Feng Yan,Zijian Zheng"
10.1039/C7TA01134B,In situ formation of highly active Ni–Fe based oxygen-evolving electrocatalysts via simple reactive dip-coating,Journal of Materials Chemistry,2017,"Guofa Dong,Ming Fang,Jianshuo Zhang,Renjie Wei,Lei Shu,Xiaoguang Liang,Sen Po Yip,Fengyun Wang,Lunhui Guan,Zijian Zheng,Johnny Chung Yin Ho"
10.1039/c7cp01453h,Designing polymer nanocomposites with a semi-interpenetrating or interpenetrating network structure: toward enhanced mechanical properties.,PHYSICAL CHEMISTRY CHEMICAL PHYSICS,2017,"Wenhui Wang,Guanyi Hou,Zijian Zheng,Lu Wang,Jun Liu,Youping Wu,Liqun Zhang,Alexey V Lyulin"
10.1002/smll.201702003,Large-Area Patterning of Metal Nanostructures by Dip-Pen Nanodisplacement Lithography for Optical Applications.,SMALL,2017,"Lina Chen,Xiaoling Wei,Xuechang Zhou,Zhuang Xie,Kan Li,Qifeng Ruan,Chaojian Chen,Jianfang Wang,Chad A Mirkin,Zijian Zheng"
10.1002/marc.201700110,"A Transparent, Highly Stretchable, Autonomous Self-Healing Poly(dimethyl siloxane) Elastomer.",MACROMOLECULAR RAPID COMMUNICATIONS,2017,"Baolin Zhang,Ping Zhang,Hanzhi Zhang,Casey Yan,Zijian Zheng,Biao Wu,You Yu"
10.1088/0957-4484/27/26/265704,Dispersion and shear-induced orientation of anisotropic nanoparticle filled polymer nanocomposites: insights from molecular dynamics simulation.,NANOTECHNOLOGY,2016,"Zijian Zheng,Zixuan Wang,Lu Wang,Jun Liu,Youping Wu,Liqun Zhang"
10.3141/2545-12,Decision Tree Approach to Accident Prediction for Highway–Rail Grade Crossings: Empirical Analysis,TRANSPORTATION RESEARCH RECORD,2016,"Zijian Zheng,Pan Lu,Denver Tolliver"
10.1039/c6cp04460c,Tuning The Structure And Mechanical Property Of Polymer Nanocomposites By Employing Anisotropic Nanoparticles As Netpoints,PHYSICAL CHEMISTRY CHEMICAL PHYSICS,2016,"Zijian Zheng,Fanzhu Li,Hongji Liu,Jianxiang Shen,Jun Liu,Youping Wu,Liqun Zhang,Wenchuan Wang"
10.1002/adma.201505119,"Photoreactive and Metal-Platable Copolymer Inks for High-Throughput, Room-Temperature Printing of Flexible Metal Electrodes for Thin-Film Electronics",Advanced Materials,2016,"You Yu,Xiang Xiao,Yaokang Zhang,Kan Li,Casey Yan,Xiaoling Wei,Lina Chen,Hongyu Zhen,Hang Zhou,Shengdong Zhang,Zijian Zheng"
