doi,标题,期刊,年份,作者
,Visualization of chiral edge states in a magnetic topological insulator,Bulletin of the American Physical Society,2017,"Monica Allen,Yong-Tao Cui,Eric Yue Ma,Masataka Mogi,Minoru Kawamura,David Goldhaber-Gordon,Yoshinori Tokura,Zhi-Xun Shen"
10.1063/1.4991369,Precipitation Growth Of Graphene Under Exfoliated Hexagonal Boron Nitride To Form Heterostructures On Cobalt Substrate By Molecular Beam Epitaxy,APPLIED PHYSICS LETTERS,2017,"Renjing Zheng,Alireza Khanaki,Hao Tian,Yanwei He,Yong-Tao Cui,Zhongguang Xu,Jianlin Liu"
,Behavior of Magnetic Domains in Pyrochlore Iridates,Bulletin of the American Physical Society,2017,"Tian Liang,Ryoma Kaneko,Eric Yue Ma,Kentaro Ueda,Yong-Tao Cui,Yongliang Yang,Yoshinori Tokura,Zhi-Xun Shen"
10.1103/PhysRevLett.116.019904,"Publisher's Note: Direct Imaging of Dynamic Glassy Behavior in a Strained Manganite Film [Phys. Rev. Lett. 115, 265701 (2015)].",PHYSICAL REVIEW LETTERS,2016,"Worasom Kundhikanjana,Zhigao Sheng,Yongliang Yang,Keji Lai,Eric Yue Ma,Yong-Tao Cui,Michael A Kelly,Masao Nakamura,Masashi Kawasaki,Yoshinori Tokura,Qiaochu Tang,Kun Zhang,Xinxin Li,Zhi-Xun Shen"
10.1109/TMTT.2016.2537801,Quantitative Theory for Probe-Sample Interaction With Inhomogeneous Perturbation in Near-Field Scanning Microwave Microscopy,IEEE Transactions on Microwave Theory and Techniques,2016,"Zhun Wei,Yong-Tao Cui,Eric Yue Ma,Scott Johnston,Yongliang Yang,Rui Chen,Michael A. Kelly,Zhi-Xun Shen,Xudong Chen"
10.1063/1.4962242,Quantitative Analysis Of Effective Height Of Probes In Microwave Impedance Microscopy,REVIEW OF SCIENTIFIC INSTRUMENTS,2016,"Zhun Wei,Eric Yue Ma,Yong-Tao Cui,Scott Johnston,Yongliang Yang,Krishna Agarwal,Michael A Kelly,Zhi-Xun Shen,Xudong Chen"
10.1103/PhysRevLett.117.186601,Unconventional Correlation between Quantum Hall Transport Quantization and Bulk State Filling in Gated Graphene Devices.,PHYSICAL REVIEW LETTERS,2016,"Yong-Tao Cui,Bo Wen,Eric Y Ma,Georgi Diankov,Zheng Han,Francois Amet,Takashi Taniguchi,Kenji Watanabe,David Goldhaber-Gordon,Cory R Dean,Zhi-Xun Shen"
10.1063/1.4954156,Quartz tuning fork based microwave impedance microscopy.,REVIEW OF SCIENTIFIC INSTRUMENTS,2016,"Yong-Tao Cui,Eric Yue Ma,Zhi-Xun Shen"
,Unconventional Quantum Hall Edge-Bulk Correlation in Gated Graphene Devices,Bulletin of the American Physical Society,2016,"Yong-Tao Cui,Bo Wen,eric yue ma,Georgi Diankov,Zheng Han,Francois Amet,Takashi Taniguchi,Kenji Watanabe,David Goldhaber-Gordon,Cory R. Dean,Zhi-Xun Shen"
,Imaging the charge profile of graphene in quantum Hall states,Bulletin of the American Physical Society,2015,"yongtao cui,eric ma,georgi diankov,francois amet,vitto han,michael a kelly,david goldhabergordon,cory dean,zhixun shen"
