doi,标题,期刊,年份,作者
10.3788/LOP53.101410,Continuous-Wave Passively Mode-Locked Nd∶CGA Lasers,Laser & Optoelectronics Progress,2016,"何坤娜,刘家兴,徐晓东,王兆华,李德华,田文龙,徐军,狄聚青,夏长泰"
10.1364/JOSAB.33.000C39,Exciton Dynamics In Monolayer Transition Metal Dichalcogenides [Invited],JOURNAL OF THE OPTICAL SOCIETY OF AMERICA B-OPTICAL PHYSICS,2016,"Galan Moody,John Schaibley,Xiaodong Xu"
10.1038/NPHYS3604,Excitonic luminescence upconversion in a two-dimensional semiconductor,NATURE PHYSICS,2016,"aaron m jones,hongyi yu,john r schaibley,jiaqiang yan,david mandrus,takashi taniguchi,kenji watanabe,hanan dery,wang yao,xiaodong xu"
10.1038/NPHYS3549,Photo-Nernst current in graphene,NATURE PHYSICS,2016,"helin cao,grant aivazian,zaiyao fei,j s ross,david h cobden,xiaodong xu"
,Preparation and Optical Properties of Ce∶YAG Transparent Ceramics,Journal of Synthetic Crystals,2016,"宋立业,张振东,屈晓莉,姚冰双,陈华,韩彩芹,徐晓东,章健"
10.1021/acs.nanolett.6b03276,Probing the influence of dielectric environment on excitons in monolayer WSe2: Insight from high magnetic fields.,NANO LETTERS,2016,"Andreas V Stier,Nathan P Wilson,Genevieve Clark,Xiaodong Xu,Scott A Crooker"
10.3969/j.issn.1000-985X.2016.05.018,Research Progress of Composite Laser Ceramics,Journal of Synthetic Crystals,2016,"Guo-can HUANG,Peng LIU,Bin XU,Kan ZHOU,Xiao-dong XU,Jian ZHANG,Din-yuan TANG"
10.1103/physrevlett.114.137402,Population pulsation resonances of excitons in monolayer MoSe2 with sub-1  μeV linewidths.,Physical review letters,2015,"John R Schaibley,Todd Karin,Hongyi Yu,Jason S Ross,Pasqual Rivera,Aaron M Jones,Marie E Scott,Jiaqiang Yan,D G Mandrus,Wang Yao,Kai-Mei Fu,Xiaodong Xu"
10.7498/aps.64.174203,A dio de pump ed passively Q-switched Nd:LuYAG laser emitting at 1123 nm,Acta Physica Sinica,2015,"Yang Liu,Zhao-Jun Liu,Zhen-Hua Cong,Xiao-Dong Xu,Jun Xu,Shao-Jie Men,Jin-Bao Xia,Sa-Sa Zhang"
10.1038/nature14290,Monolayer semiconductor nanocavity lasers with ultralow thresholds,Nature,2015,"Wu, Sanfeng,Buckley, Sonia,Schaibley, John R.,Feng, Liefeng,Yan, Jiaqiang,Mandrus, David G.,Hatami, Fariba,Yao, Wang,Vučković, Jelena,Majumdar, Arka,Xu, Xiaodong"
10.1038/ncomms7242,Observation of long-lived interlayer excitons in monolayer MoSe2-WSe2 heterostructures.,NATURE COMMUNICATIONS,2015,"Pasqual Rivera,John R. Schaibley,Aaron M. Jones,Sanfeng Wu,Grant Aivazian,Philip Klement,Kyle Seyler,Xiaodong Xu,Jason S. Ross,Genevieve Clark,Nirmal J. Ghimire,D. G. Mandrus,Jiaqiang Yan,Wang Yao"
