doi,标题,期刊,年份,作者
10.1021/acs.jpcc.9b10191,Surface Termination-Dependent Nanotribological Properties of Single-Crystal MAPbBr3 Surfaces,JOURNAL OF PHYSICAL CHEMISTRY C,2020,"Joong Il Jake Choi,Muhammad Ejaz Khan,Zafer Hawash,Hyunhwa Lee,Luis K. Ono,Yabing Qi,Yong-Hoon Kim,Jeong Young Park"
10.1038/s41560-020-0653-2,"A holistic approach to interface stabilization for efficient perovskite solar modules with over 2,000-hour operational stability",NATURE ENERGY,2020,"Zonghao Liu,Longbin Qiu,Luis K. Ono,Sisi He,Zhanhao Hu,Maowei Jiang,Guoqing Tong,Zhifang Wu,Yan Jiang,Dae-Yong Son,Yangyang Dang,Said Kazaoui,Yabing Qi"
10.1016/j.scib.2019.11.026,Increase the rigidity and hydrophobicity of perovskite by a molecular design,Science Bulletin,2020,Yabing Qi
10.1002/adfm.202002526,2d Derivative Phase Induced Growth Of 3d All Inorganic Perovskite Micro-Nanowire Array Based Photodetectors,ADVANCED FUNCTIONAL MATERIALS,2020,"Guoqing Tong,Maowei Jiang,Dae‐Yong Son,Luis K. Ono,Yabing Qi"
10.1002/inf2.12098,Organic Additive Engineering Toward Efficient Perovskite Light-Emitting Diodes,INFOMAT,2020,"Yuqiang Liu,Luis K. Ono,Yabing Qi"
10.1002/aenm.201903696,Highly Efficient Perovskite Solar Cells Enabled by Multiple Ligand Passivation,ADVANCED ENERGY MATERIALS,2020,"Zhifang Wu,Maowei Jiang,Zonghao Liu,Afshan Jamshaid,Luis K. Ono,Yabing Qi"
10.1002/ANGE.201905521,Verringerung schädlicher Defekte für leistungsstarke Metallhalogenid‐Perowskit‐Solarzellen,Angewandte Chemie,2020,"Luis K. Ono,Shengzhong (Frank) Liu,Yabing Qi"
10.1002/anie.201905521,Reducing Detrimental Defects for High‐Performance Metal Halide Perovskite Solar Cells,Angewandte Chemie International Edition,2020,"Luis K. Ono,Shengzhong (Frank) Liu,Yabing Qi"
10.1002/admi.202000423,Energy Level Alignment at Interfaces in Metal Halide Perovskite Solar Cells,Advanced Materials Interfaces,2020,"Shenghao Wang,Takeaki Sakurai,Weijia Wen,Yabing Qi"
10.1021/acs.jpcc.9b10191,Surface Termination-Dependent Nanotribological Properties Of Single-Crystal Mapbbr(3) Surfaces,JOURNAL OF PHYSICAL CHEMISTRY C,2020,"Joong Il Jake Choi,Muhammad Ejaz Khan,Zafer Hawash,Hyunhwa Lee,Luis K. Ono,Yabing Qi,Yong-Hoon Kim,Jeong Young Park"
10.1002/aenm.202003594,"Progress Of Surface Science Studies On Abx(3)-Based Metal Halide Perovskite Solar Cells (Vol 10, 1902726, 2020)",ADVANCED ENERGY MATERIALS,2020,"Longbin Qiu,Sisi He,Luis K. Ono,Yabing Qi"
10.1002/admi.202000423,"Energy Level Alignment at Interfaces in Metal Halide Perovskite Solar Cells (vol 5, 1800260, 2018)",ADVANCED MATERIALS INTERFACES,2020,"Shenghao Wang,Takeaki Sakurai,Weijia Wen,Yabing Qi"
10.1016/j.mser.2020.100545,How far are we from attaining 10-year lifetime for metal halide perovskite solar cells?,Materials Science and Engineering: R: Reports,2020,"Sisi He,Longbin Qiu,Luis K. Ono,Yabing Qi"
10.1021/acs.jpclett.9b03738,Imaging of the Atomic Structure of All-Inorganic Halide Perovskites.,JOURNAL OF PHYSICAL CHEMISTRY LETTERS,2020,"Jeremy Hieulle,Shulin Luo,Dae-Yong Son,Afshan Jamshaid,Collin Stecker,Zonghao Liu,Guangren Na,Dongwen Yang,Robin Ohmann,Luis K Ono,Lijun Zhang,Yabing Qi"
