doi,标题,期刊,年份,作者
10.1172/JCI62656,microRNA-206 promotes skeletal muscle regeneration and delays progression of Duchenne muscular dystrophy in mice.,JOURNAL OF CLINICAL INVESTIGATION,2012,"Ning Liu,Andrew H Williams,Johanna M Maxeiner,Svetlana Bezprozvannaya,John M Shelton,James A Richardson,Rhonda Bassel-Duby,Eric N Olson"
10.1021/cb300001m,Regulated expression of pH sensing G Protein-coupled receptor-68 identified through chemical biology defines a new drug target for ischemic heart disease.,ACS chemical biology,2012,"Jamie L Russell,Sean C Goetsch,Hector R Aguilar,Helen Coe,Xiang Luo,Ning Liu,Eva van Rooij,Doug E Frantz,Jay W Schneider"
10.1172/JCI46267,Mice lacking microRNA 133a develop dynamin 2–dependent centronuclear myopathy.,JOURNAL OF CLINICAL INVESTIGATION,2011,"Ning Liu,Svetlana Bezprozvannaya,John M Shelton,Madlyn I Frisard,Matthew W Hulver,Ryan P McMillan,Yaru Wu,Kevin A Voelker,Robert W Grange,James A Richardson,Rhonda Bassel-Duby,Eric N Olson"
10.1073/pnas.1013162107,"Affinity Purification Of Microrna-133a With The Cardiac Transcription Factor, Hand2",PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA,2010,"Ngan K. Vo,Ryan P. Dalton,Ning Liu,Eric N. Olson,Richard H. Goodman"
10.1016/j.devcel.2010.03.010,MicroRNA regulatory networks in cardiovascular development.,Developmental Cell,2010,"Ning Liu,Eric N Olson"
10.1242/dev.034025,DNA binding-dependent and -independent functions of the Hand2 transcription factor during mouse embryogenesis.,DEVELOPMENT,2009,"Ning Liu,Ana C Barbosa,Shelby L Chapman,Svetlana Bezprozvannaya,Xiaoxia Qi,James A Richardson,Hiromi Yanagisawa,Eric N Olson"
10.1016/j.ceb.2009.01.029,MicroRNA control of muscle development and disease,Current Opinion in Cell Biology,2009,"Andrew H Williams,Ning Liu,Eva van Rooij,Eric N Olson"
,suppresses smooth muscle gene expression in the heart microRNA-133 a regulates cardiomyocyte proliferation and Material Supplemental,,2008,"Ning  Liu,Svetlana  Bezprozvannaya,Andrew H. Williams,Xiaoxia  Qi,James A. Richardson,Rhonda  Bassel-Duby,Eric N. Olson"
10.1016/j.tig.2008.01.007,MicroRNAs flex their muscles.,Trends in Genetics,2008,"Eva van Rooij,Ning Liu,Eric N Olson"
10.1073/pnas.0710558105,An Intragenic Mef2-Dependent Enhancer Directs Muscle-Specific Expression Of Micrornas 1 And 133,PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA,2007,"Ning Liu,Andrew H Williams,Yuri Kim,John McAnally,Svetlana Bezprozvannaya,Lillian B Sutherland,James A Richardson,Rhonda Bassel-Duby,Eric N Olson"
10.1073/pnas.0608791103,A Signature Pattern Of Stress-Responsive Micrornas That Can Evoke Cardiac Hypertrophy And Heart Failure,PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA,2006,"Eva van Rooij,Lillian B Sutherland,Ning Liu,Andrew H Williams,John McAnally,Robert D Gerard,James A Richardson,Eric N Olson"
10.1016/j.ceb.2006.10.003,Coactivator control of cardiovascular growth and remodeling.,Current Opinion in Cell Biology,2006,"Ning Liu,Eric N Olson"
