doi,标题,期刊,年份,作者
10.1002/2017WR021443,The Effect of Wettability Heterogeneity on Relative Permeability of Two‐Phase Flow in Porous Media: A Lattice Boltzmann Study,WATER RESOURCES RESEARCH,2018,"Jianlin Zhao,Qinjun Kang,Jun Yao,Hari S. Viswanathan,Rajesh J. Pawar,Lei Zhang,Hai Sun"
10.1615/HeatTransRes.2016016562,Performance evaluation of the cavities on nucleate boiling at microscale level,HEAT TRANSFER RESEARCH,2018,"Yu-Tong Mu,Li Chen,Qinjun Kang,Wen-Quan Tao"
10.1002/9781119118657.ch6,Effect of Fracture Density on Effective Permeability of Matrix‐Fracture System in Shale Formations,Geological Carbon StorageGeophysical Monograph Series,2018,"Li Chen,Jeffrey De'Haven Hyman,Zhou Lei,Ting Min,Qinjun Kang,Esteban Rougier,Hari Viswanathan"
10.1016/j.icheatmasstransfer.2017.04.020,Relative permeability of two immiscible fluids flowing through porous media determined by lattice Boltzmann method,International Communications in Heat and Mass Transfer,2017,"Huawei Zhao,Zhengfu Ning,Qinjun Kang,Li Chen,Tianyi Zhao"
10.1130/abs/2017am-300988,A multi-scale experimental and simulation approach for improving hydraulic fracturing,Geological Society of America Abstracts with Programs,2017,"Hari Viswanathan,J. William Carey,Luke Frash,Satish Karra,Jeffrey Hyman,Qinjun Kang,Esteban Rougier,Gowri Srinivasan"
10.1016/j.fuel.2017.05.080,Simulation of gas flow in micro-porous media with the regularized lattice Boltzmann method,Fuel,2017,"Junjian Wang,Qinjun Kang,Yuzhu Wang,Rajesh J. Pawar,Sheik S. Rahman"
10.1016/j.ijheatmasstransfer.2016.09.058,Nucleate boiling performance evaluation of cavities at mesoscale level,International Journal of Heat and Mass Transfer,2017,"Yu-Tong Mu,Li Chen,Ya-Ling He,Qinjun Kang,Wen-Quan Tao"
10.1016/j.coal.2016.11.013,Pore-scale lattice Boltzmann simulation of micro-gaseous flow considering surface diffusion effect,International Journal of Coal Geology,2017,"Junjian Wang,Qinjun Kang,Li Chen,Sheik S. Rahman"
10.1016/j.ijthermalsci.2016.12.017,Lattice Boltzmann modeling of pool boiling with large liquid-gas density ratio,International Journal of Thermal Sciences,2017,"Wen-Zhen Fang,Li Chen,Qinjun Kang,Wen-Quan Tao"
10.1016/j.electacta.2017.07.086,Pore-scale study of multiphase reactive transport in fibrous electrodes of vanadium redox flow batteries,Electrochimica Acta,2017,"Li Chen,Ya-Ling He,Wen-Quan Tao,Piotr Zelenay,Rangachary Mukundan,Qinjun Kang"
