doi,标题,期刊,年份,作者
10.1103/PhysRevB.85.134416,Plaquette Order And Deconfined Quantum Critical Point In The Spin-1 Bilinear-Biquadratic Heisenberg Model On The Honeycomb Lattice,PHYSICAL REVIEW B,2012,"HuiHai Zhao,Cenke Xu,QiaoNi Chen,ZhongChao Wei,Mingpu Qin,Guangming Zhang,Tao Xiang"
10.1103/PhysRevB.84.014402,Quantum Phase Transitions Around The Staggered Valence-Bond Solid,PHYSICAL REVIEW B,2011,"cenke xu,leon balents"
10.1103/PhysRevB.83.165123,Geometric Phases And Competing Orders In Two Dimensions,PHYSICAL REVIEW B,2011,"Liang Fu,Subir Sachdev,Cenke Xu"
10.1103/PhysRevB.83.024408,"Quantum Spin Hall, Triplet Superconductor, And Topological Liquids On The Honeycomb Lattice",PHYSICAL REVIEW B,2011,Cenke Xu
10.1103/PHYSREVB.84.014402,Quantum phase transitions around the staggered valence-bond solid,Physical Review B,2011,xu cenke
10.1103/PhysRevB.84.125119,Entanglement Entropy Of Coupled Conformal Field Theories And Fermi Liquids,PHYSICAL REVIEW B,2011,Cenke Xu
,Two-orbital Schwinger Boson Representation of Spin-One: Application to a Non-abelian Spin Liquid with Quaternion Gauge Field,,2011,"fa wang,cenke xu"
10.1103/PhysRevB.81.134435,Fractionalization In Josephson Junction Arrays Hinged By Quantum Spin Hall Edges,PHYSICAL REVIEW B,2010,"Cenke Xu,Liang Fu"
10.1103/PhysRevB.81.144431,"Liquids in multi-orbital SU(N) Magnets with Ultracold Alkaline Earth
  Atoms",,2010,Cenke Xu
10.1103/PhysRevD.81.104033,Emergent gravity at a Lifshitz point from a Bose liquid on the lattice,PHYSICAL REVIEW D,2010,"Cenke Xu,Petr Horava"
10.1103/PhysRevLett.105.057201,Majorana Liquids: The Complete Fractionalization Of The Electron,PHYSICAL REVIEW LETTERS,2010,"Cenke Xu,Subir Sachdev"
10.1103/PhysRevB.81.144431,Liquids In Multiorbital Su(N) Magnets Made Up Of Ultracold Alkaline-Earth Atoms,PHYSICAL REVIEW B,2010,Cenke Xu
10.1103/PhysRevB.81.144430,Conventional Description Of Unconventional Coulomb-Crystal Phase Transitions In Three-Dimensional Classical O(N) Spin Ice,PHYSICAL REVIEW B,2010,Cenke Xu
10.1103/PhysRevB.81.020411,Time-Reversal Symmetry Breaking At The Edge States Of A Three-Dimensional Topological Band Insulator,PHYSICAL REVIEW B,2010,Cenke Xu
10.1103/PhysRevB.81.054403,Quantum Critical Points Of Helical Fermi Liquids,PHYSICAL REVIEW B,2010,Cenke Xu
,Classical Phase Transitions of Geometrically Constrained O($N$) Spin  Systems,,2010,Cenke Xu
10.1103/PhysRevLett.102.176401,Dynamics And Transport Of The Z(2) Spin Liquid: Application To Kappa-(Et)(2)Cu-2(Cn)(3),PHYSICAL REVIEW LETTERS,2009,"Yang Qi,Cenke Xu,Subir Sachdev"
10.1103/PhysRevB.80.184407,Low-Energy Effective-Field Theories Of Sp(4) Spin Systems,PHYSICAL REVIEW B,2009,Cenke Xu
10.1103/PhysRevB.80.094402,Global Phase Diagram For Magnetism And Lattice Distortion Of Iron-Pnictide Materials,PHYSICAL REVIEW B,2009,"Yang Qi,Cenke Xu"
,Field theory for magnetic and lattice structure properties of  Fe_{1+y}Te_{1-x}Se_x,,2009,"Cenke Xu,Jiangping Hu"
10.1103/PhysRevB.79.064405,Global Phase Diagrams Of Frustrated Quantum Antiferromagnets In Two Dimensions: Doubled Chern-Simons Theory,PHYSICAL REVIEW B,2009,"Cenke Xu,Subir Sachdev"
10.1103/PhysRevLett.102.156603,Magnetic Impurities On The Surface Of A Topological Insulator,PHYSICAL REVIEW LETTERS,2009,"Qin Liu,Chao-Xing Liu,Cenke Xu,Xiao-Liang Qi,Shou-Cheng Zhang"
10.1103/PhysRevB.80.155129,Fluctuating Spin Density Waves In Metals,PHYSICAL REVIEW B,2009,"Subir Sachdev,Max A. Metlitski,Yang Qi,Cenke Xu"
10.1103/PhysRevB.78.054432,Renormalization Group Studies On Four-Fermion Interaction Instabilities On Algebraic Spin Liquids,PHYSICAL REVIEW B,2008,Cenke Xu
,Destruction of Neel order in the cuprates by electron and hole doping,arXiv preprint arXiv:0804.1794,2008,"Ribhu Kaul,Cenke Xu,Subir Sachdev,Michael Levin,T Senthil"
10.1103/PhysRevB.77.134449,Resonating Plaquette Phases In Su(4) Heisenberg Antiferromagnet,PHYSICAL REVIEW B,2008,"Cenke Xu,Congjun Wu"
10.1103/PhysRevB.78.020501,Ising And Spin Orders In The Iron-Based Superconductors,PHYSICAL REVIEW B,2008,"Cenke Xu,Markus Müller,Subir Sachdev"
10.1038/nphys1137,The new iron age,NATURE PHYSICS,2008,"Cenke Xu,Subir Sachdev"
10.1103/PhysRevB.78.045110,Destruction Of Neel Order In The Cuprates By Electron Doping,PHYSICAL REVIEW B,2008,"Ribhu K. Kaul,Max A. Metlitski,Subir Sachdev,Cenke Xu"
10.1103/PhysRevB.78.014410,Quantum Phase Transitions Beyond The Landau Paradigm In A Sp(4) Spin System,PHYSICAL REVIEW B,2008,"Yang Qi,Cenke Xu"
10.1103/PhysRevLett.100.137201,Square-Lattice Algebraic Spin Liquid With So(5) Symmetry,PHYSICAL REVIEW LETTERS,2008,"Cenke Xu,Subir Sachdev"
10.1103/PhysRevB.78.134507,Experimental Observables Near A Nematic Quantum Critical Point In The Pnictide And Cuprate Superconductors,PHYSICAL REVIEW B,2008,"Cenke Xu,Yang Qi,Subir Sachdev"
10.1103/PhysRevB.76.104427,Global Phase Diagram For The Spin-1 Antiferromagnet With Uniaxial Anisotropy On The Kagome Lattice,PHYSICAL REVIEW B,2007,"Cenke Xu,Joel E. Moore"
,Topological defects and the 2D superfluid transition in S=1 spinor condensates,Bulletin of the American Physical Society,2007,"subroto mukerjee,cenke xu,joel e moore"
,Unconventional phases in quantum spin and pseudospin systems in two dimensional and three dimensional lattices,,2007,cenke xu
,Phase transitions in coupled two dimensional XY systems with spatial  anisotropy,,2007,Cenke Xu
10.1103/PhysRevE.75.051120,Gauge symmetry and non-Abelian topological sectors in a geometrically constrained model on the honeycomb lattice.,PHYSICAL REVIEW E,2007,"Paul Fendley,Joel E Moore,Cenke Xu"
10.1103/PhysRevB.76.104519,Dynamical Models And The Phase Ordering Kinetics Of The S=1 Spinor Condensate,PHYSICAL REVIEW B,2007,"Subroto Mukerjee,Cenke Xu,Joel E. Moore"
10.1103/PhysRevB.75.104428,Bond Algebraic Liquid Phase In Strongly Correlated Multiflavor Cold Atom Systems,PHYSICAL REVIEW B,2007,"Cenke Xu,Matthew P. A. Fisher"
10.1103/PhysRevB.74.224433,Gapless Bosonic Excitation Without Symmetry Breaking: An Algebraic Spin Liquid With Soft Gravitons,PHYSICAL REVIEW B,2006,Cenke Xu
,Novel Algebraic Boson Liquid phase with soft Graviton excitations,,2006,Cenke Xu
,Edge states generated by spin-orbit coupling at domain walls in magnetic  semiconductors,,2006,"Cenke Xu,Joel E. Moore"
,Algebraic Liquid phase with soft Graviton excitations,,2006,cenke xu
10.1103/PhysRevLett.97.120406,Topological Defects And The Superfluid Transition Of The S=1 Spinor Condensate In Two Dimensions,PHYSICAL REVIEW LETTERS,2006,"Subroto Mukerjee,Cenke Xu,james e moore"
10.1103/PhysRevB.73.045322,"Stability Of The Quantum Spin Hall Effect: Effects Of Interactions, Disorder, And Z(2) Topology",PHYSICAL REVIEW B,2006,"Cenke Xu,J. E. Moore"
,Stability of the quantum spin Hall effect with disorder and interactions,Bulletin of the American Physical Society,2006,"cenke xu,joel e moore"
,"Phases, RK Points and Possible Deconfined Transitions in a Model of Bosons on the Honeycomb Lattice",Bulletin of the American Physical Society,2006,"ashvin vishwanath,cenke xu,joel e moore"
,Phase ordering kinetics of a spinor condensate,,2006,"subroto mukerjee,cenke xu,joel e moore"
10.1016/j.ssc.2005.03.059,Nonequilibrium charge density wave ordering from anomalous velocity in itinerant helical magnets,Solid State Communications,2005,"Cenke Xu,J.E. Moore"
,Strong-Weak Coupling Self-Duality and Dimensional Reduction in the Two-Dimensional p+ip Superconducting Arrays and Frustrated Magnets,Bulletin of the American Physical Society,2005,"cenke xu,joel e moore"
10.1103/PhysRevB.72.064455,Geometric Criticality For Transitions Between Plaquette Phases In Integer-Spin Kagome Xxz Antiferromagnets,PHYSICAL REVIEW B,2005,"Cenke Xu,J. E. Moore"
10.1103/PhysRevLett.93.047003,Strong-Weak Coupling Self-Duality In The Two-Dimensional Quantum Phase Transition Of P+Ip Superconducting Arrays,PHYSICAL REVIEW LETTERS,2004,"Cenke Xu,Joel E. Moore"
