doi,标题,期刊,年份,作者
10.1016/j.scib.2021.01.028,Demonstration Of Topological Wireless Power Transfer,SCIENCE BULLETIN,2021,"Li Zhang,Yihao Yang,Zhao Jiang,Qiaolu Chen,Qinghui Yan,Zhouyi Wu,Baile Zhang,Jiangtao Huangfu,Hongsheng Chen"
10.1038/s41586-022-05077-2,"Observation of Weyl point pair annihilation in a gyromagnetic photonic
  crystal",,2021,"Gui-Geng Liu,Zhen Gao,Peiheng Zhou,Qiang Wang,Yuan-Hang Hu,Maoren Wang,Chengqi Liu,Xiao Lin,Shengyuan A. Yang,Yihao Yang,Yidong Chong,Baile Zhang"
10.1002/lpor.202000388,Toggling Near-Field Directionality Via Polarization Control Of Surface Waves,LASER & PHOTONICS REVIEWS,2021,"Yuhan Zhong,Xiao Lin,Jing Jiang,Yi Yang,Gui-Geng Liu,Haoran Xue,Tony Low,Hongsheng Chen,Baile Zhang"
10.1038/s41467-021-25822-x,A Brewster Route To Cherenkov Detectors,NATURE COMMUNICATIONS,2021,"Xiao Lin,Hao Hu,Sajan Easo,Yi Yang,Yichen Shen,Kezhen Yin,Michele Piero Blago,Ido Kaminer,Baile Zhang,Hongsheng Chen,John Joannopoulos,Marin Soljačić,Yu Luo"
10.1038/s41467-020-15940-3,Circuit Implementation of a Four-Dimensional Topological Insulator,NATURE COMMUNICATIONS,2020,"Wang You,Price Hannah M.,Zhang Baile,Chong Y. D."
10.1515/nanoph-2020-0135,Directing Cherenkov photons with spatial nonlocality,NANOPHOTONICS,2020,"Hao Hu,Dongliang Gao,Xiao Lin,Songyan Hou,Baile Zhang,Qi Jie Wang,Yu Luo"
,Negative refraction of ultra-squeezed in-plane hyperbolic designer  polaritons,,2020,"Chen Qiaolu,Yang Yihao,Zhang Li,Chen Jialin,Lin Xiao,Li Rujiang,Wang Zuojia,Zhang Baile,Chen Hongsheng"
10.2528/PIER20070401,Superscattering Of Light In Refractive-Index Near-Zero Environments,PROGRESS IN ELECTROMAGNETICS RESEARCH-PIER,2020,"Chan Wang,Chao Qian,Hao Hu,Lian Shen,Zuojia Wang,Huaping Wang,Zhiwei Xu,Baile Zhang,Hongsheng Chen,Xiao Lin"
10.1002/lpor.202000149,Nonlocality Induced Cherenkov Threshold,LASER & PHOTONICS REVIEWS,2020,"Hao Hu,Xiao Lin,Jingjing Zhang,Dongjue Liu,Patrice Genevet,Baile Zhang,Yu Luo"
10.1103/PhysRevLett.125.143001,Ideal Unconventional Weyl Point in a Chiral Photonic Metamaterial,PHYSICAL REVIEW LETTERS,2020,"Yihao Yang,Zhen Gao,Xiaolong Feng,Yue-Xin Huang,Peiheng Zhou,Shengyuan A. Yang,Yidong Chong,Baile Zhang"
10.1103/PhysRevLett.124.236403,Non-Hermitian Dirac Cones,PHYSICAL REVIEW LETTERS,2020,"Xue Haoran,Wang Qiang,Zhang Baile,Chong Y. D."
10.1039/c9cp05600a,Fano-like chiroptical response in plasmonic heterodimer nanostructures.,PHYSICAL CHEMISTRY CHEMICAL PHYSICS,2020,"Xiaorui Tian,Shuli Sun,Eunice Sok Ping Leong,Guodong Zhu,Jinghua Teng,Baile Zhang,Yurui Fang,Weihai Ni,Chun-Yang Zhang"
10.1063/1.5141275,Broadband enhancement of on-chip single-photon extraction via tilted hyperbolic metamaterials,APPLIED PHYSICS REVIEWS,2020,"Lian Shen,Xiao Lin,Mikhail Y. Shalaginov,Tony Low,Xianmin Zhang,Baile Zhang,Hongsheng Chen"
10.1103/PhysRevLett.125.077401,Chiral plasmons with twisted atomic bilayers,PHYSICAL REVIEW LETTERS,2020,"Xiao Lin,Zifei Liu,Tobias Stauber,Guillermo Gómez-Santos,Fei Gao,Hongsheng Chen,Baile Zhang,Tony Low"
,Broadband Enhancement of On-chip Single Photon Extraction via Tilted  Hyperbolic Metamaterials,,2020,"Shen Lian,Lin Xiao,Shalaginov Mikhail,Low Tony,Zhang Xianmin,Zhang Baile,Chen Hongsheng"
10.1038/s41586-020-1981-x,Electrically pumped topological laser with valley edge modes.,NATURE,2020,"Yongquan Zeng,Udvas Chattopadhyay,Bofeng Zhu,Bo Qiang,Jinghao Li,Yuhao Jin,Lianhe Li,Alexander Giles Davies,Edmund Harold Linfield,Baile Zhang,Yidong Chong,Qi Jie Wang"
10.1103/PhysRevB.101.180303,Observation Of Topological Edge States Induced Solely By Non-Hermiticity In An Acoustic Crystal,PHYSICAL REVIEW B,2020,"He Gao,Haoran Xue,Qiang Wang,Zhongming Gu,Tuo Liu,Jie Zhu,Baile Zhang"
10.1038/s41377-020-0303-2,Performing optical logic operations by a diffractive neural network.,LIGHT-SCIENCE & APPLICATIONS,2020,"Chao Qian,Xiao Lin,Xiaobin Lin,Jian Xu,Yang Sun,Erping Li,Baile Zhang,Hongsheng Chen"
10.1038/s41566-020-0618-9,Terahertz topological photonics for on-chip communication,NATURE PHOTONICS,2020,"Yihao Yang,Yuichiro Yamagami,Xiongbin Yu,Prakash Pitchappa,Baile Zhang,Masayuki Fujita,Tadao Nagatsuma,Ranjan Singh"
10.1063/5.0039839,Topological slow light via coupling chiral edge modes with flat bands,,2020,"Letian Yu,Haoran Xue,Baile Zhang"
