doi,标题,期刊,年份,作者
10.1109/apusncursinrsm.2018.8609120,A Chiral Meta-Mirror Enabled Linear And Nonlinear Chiroptical Responses,2018 IEEE ANTENNAS AND PROPAGATION SOCIETY INTERNATIONAL SYMPOSIUM ON ANTENNAS AND PROPAGATION & USNC/URSI NATIONAL RADIO SCIENCE MEETING,2018,"Lei Kang,Sean P. Rodrigues,Mohammad Taghinejad,Shoufeng Lan,Kyu-Tae Lee,Taiwei Yue,Sawyer D. Campbell,Yongmin Liu,Augustine Urbas,Wenshan Cai,Douglas H. Werner"
10.1364/OL.43.002636,Graphene-metal hybrid metamaterials for strong and tunable circular dichroism generation.,OPTICS LETTERS,2018,"Zhong Huang,Kan Yao,Guangxu Su,Wei Ma,Lin Li,Yongmin Liu,Peng Zhan,Zhenlin Wang"
10.1002/adom.201700939,Dynamic Plasmonic Color Generation Based on Phase Transition of Vanadium Dioxide,ADVANCED OPTICAL MATERIALS,2018,"Fang‐Zhou Shu,Fangfang Yu,Ru-Wen Peng,Yingying Zhu,Bo Xiong,Ren-Hao Fan,Zheng-Han Wang,Yongmin Liu,Mu Wang"
10.1021/acsnano.8b03569,Deep-Learning Enabled On-Demand Design of Chiral Metamaterials.,ACS nano,2018,"Wei Ma,Feng Cheng,Yongmin Liu"
10.1039/c8nr00902c,Enhancing circular dichroism by chiral hotspots in silicon nanocube dimers.,NANOSCALE,2018,"Kan Yao,Yongmin Liu"
10.1038/s41598-017-15514-2,Controlling The Bidirectional Circular Polarization States Using Ultrathin Back-To-Back Quarter-Wave Plates Cavity,SCIENTIFIC REPORTS,2017,"Le Chang,Yue Li,Yongmin Liu"
10.1021/acs.nanolett.7b03882,Preserving Spin States upon Reflection: Linear and Nonlinear Responses of a Chiral Meta-Mirror.,NANO LETTERS,2017,"Lei Kang,Sean P Rodrigues,Mohammad Taghinejad,Shoufeng Lan,Kyu-Tae Lee,Yongmin Liu,Douglas H Werner,Augustine Urbas,Wenshan Cai"
10.1038/s41598-017-13568-w,Prediction Of Deterministic All-Optical Switching Of Ferromagnetic Thin Film By Ultrafast Optothermal And Optomagnetic Couplings,SCIENTIFIC REPORTS,2017,"Zhidong Du,Chen Chen,Feng Cheng,Yongmin Liu,Liang Pan"
10.1021/acsnano.7b01428,All-Optical Chirality-Sensitive Sorting via Reversible Lateral Forces in Interference Fields,ACS Nano,2017,"Tianhang Zhang,Mahdy Rahman Chowdhury Mahdy,Yongmin Liu,Jinghua Teng,Chwee Teck Lim,Zheng Wang,Cheng-Wei Qiu"
10.1117/12.2257236,Deep-subwavelength near-field imaging based on perovskites and doped semiconductors at infrared frequencies,Proceedings of SPIE,2017,Yongmin Liu
10.1021/acsphotonics.7b00351,Dual-Band Light Focusing Using Stacked Graphene Metasurfaces,ACS Photonics,2017,"Wei Ma,Zhong Huang,Xiaokang Bai,Peng Zhan,Yongmin Liu"
10.1364/fio.2017.jw3a.100,Unidirectional Excitation of Radiative-Loss-Free Surface Plasmon Polaritons in Parity-Time Symmetric Systems,Frontiers in Optics,2017,"Wei Wang,Lu-Qi Wang,Rui-Dong Xue,Hao-Ling Chen,Rui-Peng Guo,Zhong Huang,Yongmin Liu,Jing Chen"
