doi,标题,期刊,年份,作者
10.1103/PhysRevB.88.064103,Periodic elastic nanodomains in ultrathin tetragonal-like BiFeO3 films,Physical Review B - Condensed Matter and Materials Physics,2013,"Zhenlin Luo,Zuhuang Chen,Yuanjun Yang,Hengjui Liu,Chuanwei Huang,Haoliang Huang,Haibo Wang,Mengmeng Yang,Chuansheng Hu,Guoqiang Pan,Wen Wen,XiaoLong Li,Qing He,Thirumany Sritharan,Yinghao Chu,Lang Chen,Chen Gao"
10.1002/9783527667703.ch59,Nanosession: Ferroelectric Interfaces,Frontiers in Electronic Materials,2013,"bryan d huey,s k streiffer,m j highland,timothy t fister,d d fong,p h fuoss,carol thompson,j a eastman,g b stephenson,p garciafernandez,pablo aguadopuente,javier junquera,d yi,peng yu,wangxi luo,j x zhang,marta d rossell,c h yang,guneeta singhbhalla,s y yang,qing he,quentin m ramasse,rolf erni,l martin,y h chu,sokrates t pantelides,s j pennycook,r ramesh,daesung park,anja herpers,tobias menke,regina dittmann,joachim mayer,s farokhipoor,beatriz noheda"
10.1103/PhysRevLett.109.246807,Mapping Band Alignment Across Complex Oxide Heterointerfaces,PHYSICAL REVIEW LETTERS,2012,"Bo-Chao Huang,Ya-Ping Chiu,Po-Cheng Huang,Wen-Ching Wang,Vu Thanh Tra,Jan-Chi Yang,Qing He,Jiunn-Yuan Lin,Chia-Seng Chang,Ying-Hao Chu"
10.1039/c2nr31174g,Nanoscale phase boundaries: A new twist to novel functionalities,NANOSCALE,2012,"Jinxing Zhang,Robert J. Zeches,Qing He,Yinghao Chu,Ramamoorthy Ramesh"
10.1016/j.cossms.2012.03.006,Nanoscale characterization of emergent phenomena in multiferroics,Current Opinion in Solid State and Materials Science,2012,"qing he,elke arenholz,andreas scholl,y h chu,r ramesh"
10.1063/1.4752395,Directed Assembly Of Nano-Scale Phase Variants In Highly Strained Bifeo3 Thin Films,JOURNAL OF APPLIED PHYSICS,2012,"Jian Zhou,Morgan Trassin,Qing He,Nobumichi Tamura,Martin Kunz,Chun Cheng,Jinxing Zhang,Wen I. Liang,Jan P. Seidel,Chenglun Hsin,Junqiao Wu"
10.1103/PhysRevLett.108.137203,Electric-Field Control Of Nonvolatile Magnetization In Co40fe40b20/Pb(Mg1/3nb2/3)(0.7)Ti0.3o3 Structure At Room Temperature,PHYSICAL REVIEW LETTERS,2012,"Sulin Zhang,Y. Zhao,Peisen Li,Jiarui Yang,Syed Rizwan,Jun Zhang,Jan Seidel,Tl Qu,Yuehua Yang,Zhihuang Luo,Qing He,T Zou,Qp Chen,Jianfeng Wang,Lifeng Yang,Y. Z. Sun,Y. Z. Wu,Xiangming Xiao,Xiaofeng Jin,J Huang,Chen Gao,Xiufeng Han,R. Ramesh"
10.1103/PhysRevLett.109.047601,Evidence Of Sharp And Diffuse Domain Walls In Bifeo3 By Means Of Unit-Cell-Wise Strain And Polarization Maps Obtained With High Resolution Scanning Transmission Electron Microscopy,PHYSICAL REVIEW LETTERS,2012,"A Lubk,M D Rossell,J Seidel,Q He,S Y Yang,Y H Chu,R Ramesh,M J Hÿtch,E Snoeck"
10.1103/PhysRevLett.108.067203,Magnetotransport at domain walls in BiFeO3.,Physical review letters,2012,"Q He,C-H Yeh,J-C Yang,G Singh-Bhalla,C-W Liang,P-W Chiu,G Catalan,L W Martin,Y-H Chu,J F Scott,R Ramesh"
10.1002/adma.201201929,Local conduction at the BiFeO3-CoFe2O4 tubular oxide interface,ADVANCED MATERIALS,2012,"Yinghui Hsieh,Jiaming Liou,BoChao Huang,ChenWei Liang,Qing He,Qian Zhan,Yaping Chiu,Yichun Chen,Yinghao Chu"
